Channel,Gain,Time (sec),Time (hr),Well,AFU,uM,Excitation,Emission
GFP,61,25996,7.221111111111111,D5,22,0.09730207872622733,485,515
GFP,61,25996,7.221111111111111,D6,24,0.10614772224679346,485,515
GFP,61,25996,7.221111111111111,D7,24,0.10614772224679346,485,515
GFP,61,25996,7.221111111111111,D8,19,0.08403361344537816,485,515
GFP,61,25996,7.221111111111111,D9,26,0.11499336576735958,485,515
GFP,61,25996,7.221111111111111,D10,25,0.11057054400707651,485,515
GFP,61,25996,7.221111111111111,D11,18,0.07961079168509509,485,515
GFP,61,25996,7.221111111111111,D12,20,0.08845643520566121,485,515
GFP,61,25996,7.221111111111111,E1,22,0.09730207872622733,485,515
GFP,61,25996,7.221111111111111,E2,24,0.10614772224679346,485,515
GFP,61,25996,7.221111111111111,E3,21,0.09287925696594428,485,515
GFP,61,25996,7.221111111111111,E4,28,0.1238390092879257,485,515
GFP,61,25996,7.221111111111111,E5,24,0.10614772224679346,485,515
GFP,61,25996,7.221111111111111,E6,25,0.11057054400707651,485,515
GFP,61,25996,7.221111111111111,E7,21,0.09287925696594428,485,515
GFP,61,25996,7.221111111111111,E8,27,0.11941618752764263,485,515
GFP,61,25996,7.221111111111111,E9,20,0.08845643520566121,485,515
GFP,61,25996,7.221111111111111,E10,27,0.11941618752764263,485,515
GFP,61,25996,7.221111111111111,E11,26,0.11499336576735958,485,515
GFP,61,25996,7.221111111111111,E12,21,0.09287925696594428,485,515
GFP,61,25996,7.221111111111111,F1,6,0.026536930561698365,485,515
GFP,61,25996,7.221111111111111,F2,13,0.05749668288367979,485,515
GFP,61,25996,7.221111111111111,F3,11,0.048651039363113664,485,515
GFP,61,25996,7.221111111111111,F4,8,0.03538257408226449,485,515
GFP,61,25996,7.221111111111111,F5,11,0.048651039363113664,485,515
GFP,61,25996,7.221111111111111,F6,8,0.03538257408226449,485,515
GFP,61,25996,7.221111111111111,F7,10,0.044228217602830605,485,515
GFP,61,25996,7.221111111111111,F8,6,0.026536930561698365,485,515
GFP,61,25996,7.221111111111111,F9,8,0.03538257408226449,485,515
GFP,61,25996,7.221111111111111,F10,6,0.026536930561698365,485,515
GFP,61,25996,7.221111111111111,F11,6,0.026536930561698365,485,515
GFP,61,25996,7.221111111111111,F12,9,0.039805395842547546,485,515
GFP,61,25996,7.221111111111111,G1,3,0.013268465280849183,485,515
GFP,61,25996,7.221111111111111,G2,6,0.026536930561698365,485,515
GFP,61,25996,7.221111111111111,G3,3,0.013268465280849183,485,515
GFP,61,25996,7.221111111111111,G4,5,0.022114108801415303,485,515
GFP,61,25996,7.221111111111111,G5,8,0.03538257408226449,485,515
GFP,61,25996,7.221111111111111,G6,11,0.048651039363113664,485,515
GFP,61,25996,7.221111111111111,G7,8,0.03538257408226449,485,515
GFP,61,25996,7.221111111111111,G8,6,0.026536930561698365,485,515
GFP,61,25996,7.221111111111111,G9,10,0.044228217602830605,485,515
GFP,61,25996,7.221111111111111,G10,11,0.048651039363113664,485,515
GFP,61,25996,7.221111111111111,G11,8,0.03538257408226449,485,515
GFP,61,25996,7.221111111111111,G12,7,0.030959752321981424,485,515
GFP,61,25996,7.221111111111111,H1,9,0.039805395842547546,485,515
GFP,61,25996,7.221111111111111,H2,7,0.030959752321981424,485,515
GFP,61,25996,7.221111111111111,H3,9,0.039805395842547546,485,515
GFP,61,25996,7.221111111111111,H4,8,0.03538257408226449,485,515
GFP,61,25996,7.221111111111111,H5,3,0.013268465280849183,485,515
GFP,61,25996,7.221111111111111,H6,5,0.022114108801415303,485,515
GFP,61,25996,7.221111111111111,H7,8,0.03538257408226449,485,515
GFP,61,25996,7.221111111111111,H8,5,0.022114108801415303,485,515
GFP,61,25996,7.221111111111111,H9,1,0.004422821760283061,485,515
GFP,61,25996,7.221111111111111,H10,5,0.022114108801415303,485,515
GFP,61,25996,7.221111111111111,H11,8,0.03538257408226449,485,515
GFP,61,25996,7.221111111111111,H12,8,0.03538257408226449,485,515
GFP,61,26296,7.304444444444444,A1,8,0.03538257408226449,485,515
GFP,61,26296,7.304444444444444,A2,6,0.026536930561698365,485,515
GFP,61,26296,7.304444444444444,A3,6,0.026536930561698365,485,515
GFP,61,26296,7.304444444444444,A4,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,A5,20,0.08845643520566121,485,515
GFP,61,26296,7.304444444444444,A6,3,0.013268465280849183,485,515
GFP,61,26296,7.304444444444444,A7,9,0.039805395842547546,485,515
GFP,61,26296,7.304444444444444,A8,9,0.039805395842547546,485,515
GFP,61,26296,7.304444444444444,A9,7,0.030959752321981424,485,515
GFP,61,26296,7.304444444444444,A10,5,0.022114108801415303,485,515
GFP,61,26296,7.304444444444444,A11,7,0.030959752321981424,485,515
GFP,61,26296,7.304444444444444,A12,12,0.05307386112339673,485,515
GFP,61,26296,7.304444444444444,B1,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,B2,8,0.03538257408226449,485,515
GFP,61,26296,7.304444444444444,B3,15,0.06634232640424591,485,515
GFP,61,26296,7.304444444444444,B4,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,B5,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,B6,7,0.030959752321981424,485,515
GFP,61,26296,7.304444444444444,B7,17,0.07518796992481203,485,515
GFP,61,26296,7.304444444444444,B8,6,0.026536930561698365,485,515
GFP,61,26296,7.304444444444444,B9,21,0.09287925696594428,485,515
GFP,61,26296,7.304444444444444,B10,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,B11,6,0.026536930561698365,485,515
GFP,61,26296,7.304444444444444,B12,13,0.05749668288367979,485,515
GFP,61,26296,7.304444444444444,C1,12,0.05307386112339673,485,515
GFP,61,26296,7.304444444444444,C2,11,0.048651039363113664,485,515
GFP,61,26296,7.304444444444444,C3,16,0.07076514816452897,485,515
GFP,61,26296,7.304444444444444,C4,18,0.07961079168509509,485,515
GFP,61,26296,7.304444444444444,C5,11,0.048651039363113664,485,515
GFP,61,26296,7.304444444444444,C6,8,0.03538257408226449,485,515
GFP,61,26296,7.304444444444444,C7,12,0.05307386112339673,485,515
GFP,61,26296,7.304444444444444,C8,16,0.07076514816452897,485,515
GFP,61,26296,7.304444444444444,C9,5,0.022114108801415303,485,515
GFP,61,26296,7.304444444444444,C10,12,0.05307386112339673,485,515
GFP,61,26296,7.304444444444444,C11,13,0.05749668288367979,485,515
GFP,61,26296,7.304444444444444,C12,8,0.03538257408226449,485,515
GFP,61,26296,7.304444444444444,D1,23,0.1017249004865104,485,515
GFP,61,26296,7.304444444444444,D2,21,0.09287925696594428,485,515
GFP,61,26296,7.304444444444444,D3,20,0.08845643520566121,485,515
GFP,61,26296,7.304444444444444,D4,26,0.11499336576735958,485,515
GFP,61,26296,7.304444444444444,D5,12,0.05307386112339673,485,515
GFP,61,26296,7.304444444444444,D6,28,0.1238390092879257,485,515
GFP,61,26296,7.304444444444444,D7,24,0.10614772224679346,485,515
GFP,61,26296,7.304444444444444,D8,21,0.09287925696594428,485,515
GFP,61,26296,7.304444444444444,D9,29,0.12826183104820876,485,515
GFP,61,26296,7.304444444444444,D10,21,0.09287925696594428,485,515
GFP,61,26296,7.304444444444444,D11,22,0.09730207872622733,485,515
GFP,61,26296,7.304444444444444,D12,21,0.09287925696594428,485,515
GFP,61,26296,7.304444444444444,E1,25,0.11057054400707651,485,515
GFP,61,26296,7.304444444444444,E2,27,0.11941618752764263,485,515
GFP,61,26296,7.304444444444444,E3,19,0.08403361344537816,485,515
GFP,61,26296,7.304444444444444,E4,39,0.17249004865103937,485,515
GFP,61,26296,7.304444444444444,E5,24,0.10614772224679346,485,515
GFP,61,26296,7.304444444444444,E6,23,0.1017249004865104,485,515
GFP,61,26296,7.304444444444444,E7,30,0.13268465280849182,485,515
GFP,61,26296,7.304444444444444,E8,30,0.13268465280849182,485,515
GFP,61,26296,7.304444444444444,E9,18,0.07961079168509509,485,515
GFP,61,26296,7.304444444444444,E10,20,0.08845643520566121,485,515
GFP,61,26296,7.304444444444444,E11,20,0.08845643520566121,485,515
GFP,61,26296,7.304444444444444,E12,17,0.07518796992481203,485,515
GFP,61,26296,7.304444444444444,F1,8,0.03538257408226449,485,515
GFP,61,26296,7.304444444444444,F2,8,0.03538257408226449,485,515
GFP,61,26296,7.304444444444444,F3,1,0.004422821760283061,485,515
GFP,61,26296,7.304444444444444,F4,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,F5,6,0.026536930561698365,485,515
GFP,61,26296,7.304444444444444,F6,4,0.017691287041132243,485,515
GFP,61,26296,7.304444444444444,F7,14,0.06191950464396285,485,515
GFP,61,26296,7.304444444444444,F8,5,0.022114108801415303,485,515
GFP,61,26296,7.304444444444444,F9,5,0.022114108801415303,485,515
GFP,61,26296,7.304444444444444,F10,11,0.048651039363113664,485,515
GFP,61,26296,7.304444444444444,F11,14,0.06191950464396285,485,515
GFP,61,26296,7.304444444444444,F12,12,0.05307386112339673,485,515
GFP,61,26296,7.304444444444444,G1,8,0.03538257408226449,485,515
GFP,61,26296,7.304444444444444,G2,9,0.039805395842547546,485,515
GFP,61,26296,7.304444444444444,G3,7,0.030959752321981424,485,515
GFP,61,26296,7.304444444444444,G4,5,0.022114108801415303,485,515
GFP,61,26296,7.304444444444444,G5,3,0.013268465280849183,485,515
GFP,61,26296,7.304444444444444,G6,3,0.013268465280849183,485,515
GFP,61,26296,7.304444444444444,G7,7,0.030959752321981424,485,515
GFP,61,26296,7.304444444444444,G8,9,0.039805395842547546,485,515
GFP,61,26296,7.304444444444444,G9,15,0.06634232640424591,485,515
GFP,61,26296,7.304444444444444,G10,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,G11,7,0.030959752321981424,485,515
GFP,61,26296,7.304444444444444,G12,11,0.048651039363113664,485,515
GFP,61,26296,7.304444444444444,H1,6,0.026536930561698365,485,515
GFP,61,26296,7.304444444444444,H2,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,H3,9,0.039805395842547546,485,515
GFP,61,26296,7.304444444444444,H4,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,H5,6,0.026536930561698365,485,515
GFP,61,26296,7.304444444444444,H6,10,0.044228217602830605,485,515
GFP,61,26296,7.304444444444444,H7,12,0.05307386112339673,485,515
GFP,61,26296,7.304444444444444,H8,12,0.05307386112339673,485,515
GFP,61,26296,7.304444444444444,H9,8,0.03538257408226449,485,515
GFP,61,26296,7.304444444444444,H10,9,0.039805395842547546,485,515
GFP,61,26296,7.304444444444444,H11,5,0.022114108801415303,485,515
GFP,61,26296,7.304444444444444,H12,11,0.048651039363113664,485,515
GFP,61,26596,7.387777777777778,A1,5,0.022114108801415303,485,515
GFP,61,26596,7.387777777777778,A2,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,A3,9,0.039805395842547546,485,515
GFP,61,26596,7.387777777777778,A4,5,0.022114108801415303,485,515
GFP,61,26596,7.387777777777778,A5,14,0.06191950464396285,485,515
GFP,61,26596,7.387777777777778,A6,7,0.030959752321981424,485,515
GFP,61,26596,7.387777777777778,A7,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,A8,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,A9,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,A10,3,0.013268465280849183,485,515
GFP,61,26596,7.387777777777778,A11,4,0.017691287041132243,485,515
GFP,61,26596,7.387777777777778,A12,5,0.022114108801415303,485,515
GFP,61,26596,7.387777777777778,B1,6,0.026536930561698365,485,515
GFP,61,26596,7.387777777777778,B2,9,0.039805395842547546,485,515
GFP,61,26596,7.387777777777778,B3,6,0.026536930561698365,485,515
GFP,61,26596,7.387777777777778,B4,11,0.048651039363113664,485,515
GFP,61,26596,7.387777777777778,B5,5,0.022114108801415303,485,515
GFP,61,26596,7.387777777777778,B6,7,0.030959752321981424,485,515
GFP,61,26596,7.387777777777778,B7,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,B8,7,0.030959752321981424,485,515
GFP,61,26596,7.387777777777778,B9,7,0.030959752321981424,485,515
GFP,61,26596,7.387777777777778,B10,5,0.022114108801415303,485,515
GFP,61,26596,7.387777777777778,B11,5,0.022114108801415303,485,515
GFP,61,26596,7.387777777777778,B12,4,0.017691287041132243,485,515
GFP,61,26596,7.387777777777778,C1,15,0.06634232640424591,485,515
GFP,61,26596,7.387777777777778,C2,10,0.044228217602830605,485,515
GFP,61,26596,7.387777777777778,C3,9,0.039805395842547546,485,515
GFP,61,26596,7.387777777777778,C4,15,0.06634232640424591,485,515
GFP,61,26596,7.387777777777778,C5,13,0.05749668288367979,485,515
GFP,61,26596,7.387777777777778,C6,7,0.030959752321981424,485,515
GFP,61,26596,7.387777777777778,C7,12,0.05307386112339673,485,515
GFP,61,26596,7.387777777777778,C8,10,0.044228217602830605,485,515
GFP,61,26596,7.387777777777778,C9,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,C10,6,0.026536930561698365,485,515
GFP,61,26596,7.387777777777778,C11,19,0.08403361344537816,485,515
GFP,61,26596,7.387777777777778,C12,18,0.07961079168509509,485,515
GFP,61,26596,7.387777777777778,D1,27,0.11941618752764263,485,515
GFP,61,26596,7.387777777777778,D2,25,0.11057054400707651,485,515
GFP,61,26596,7.387777777777778,D3,21,0.09287925696594428,485,515
GFP,61,26596,7.387777777777778,D4,23,0.1017249004865104,485,515
GFP,61,26596,7.387777777777778,D5,23,0.1017249004865104,485,515
GFP,61,26596,7.387777777777778,D6,28,0.1238390092879257,485,515
GFP,61,26596,7.387777777777778,D7,30,0.13268465280849182,485,515
GFP,61,26596,7.387777777777778,D8,15,0.06634232640424591,485,515
GFP,61,26596,7.387777777777778,D9,22,0.09730207872622733,485,515
GFP,61,26596,7.387777777777778,D10,25,0.11057054400707651,485,515
GFP,61,26596,7.387777777777778,D11,17,0.07518796992481203,485,515
GFP,61,26596,7.387777777777778,D12,24,0.10614772224679346,485,515
GFP,61,26596,7.387777777777778,E1,24,0.10614772224679346,485,515
GFP,61,26596,7.387777777777778,E2,24,0.10614772224679346,485,515
GFP,61,26596,7.387777777777778,E3,20,0.08845643520566121,485,515
GFP,61,26596,7.387777777777778,E4,29,0.12826183104820876,485,515
GFP,61,26596,7.387777777777778,E5,29,0.12826183104820876,485,515
GFP,61,26596,7.387777777777778,E6,22,0.09730207872622733,485,515
GFP,61,26596,7.387777777777778,E7,26,0.11499336576735958,485,515
GFP,61,26596,7.387777777777778,E8,23,0.1017249004865104,485,515
GFP,61,26596,7.387777777777778,E9,21,0.09287925696594428,485,515
GFP,61,26596,7.387777777777778,E10,24,0.10614772224679346,485,515
GFP,61,26596,7.387777777777778,E11,22,0.09730207872622733,485,515
GFP,61,26596,7.387777777777778,E12,19,0.08403361344537816,485,515
GFP,61,26596,7.387777777777778,F1,6,0.026536930561698365,485,515
GFP,61,26596,7.387777777777778,F2,4,0.017691287041132243,485,515
GFP,61,26596,7.387777777777778,F3,12,0.05307386112339673,485,515
GFP,61,26596,7.387777777777778,F4,26,0.11499336576735958,485,515
GFP,61,26596,7.387777777777778,F5,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,F6,5,0.022114108801415303,485,515
GFP,61,26596,7.387777777777778,F7,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,F8,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,F9,9,0.039805395842547546,485,515
GFP,61,26596,7.387777777777778,F10,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,F11,9,0.039805395842547546,485,515
GFP,61,26596,7.387777777777778,F12,2,0.008845643520566122,485,515
GFP,61,26596,7.387777777777778,G1,11,0.048651039363113664,485,515
GFP,61,26596,7.387777777777778,G2,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,G3,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,G4,9,0.039805395842547546,485,515
GFP,61,26596,7.387777777777778,G5,2,0.008845643520566122,485,515
GFP,61,26596,7.387777777777778,G6,7,0.030959752321981424,485,515
GFP,61,26596,7.387777777777778,G7,11,0.048651039363113664,485,515
GFP,61,26596,7.387777777777778,G8,6,0.026536930561698365,485,515
GFP,61,26596,7.387777777777778,G9,4,0.017691287041132243,485,515
GFP,61,26596,7.387777777777778,G10,9,0.039805395842547546,485,515
GFP,61,26596,7.387777777777778,G11,6,0.026536930561698365,485,515
GFP,61,26596,7.387777777777778,G12,16,0.07076514816452897,485,515
GFP,61,26596,7.387777777777778,H1,11,0.048651039363113664,485,515
GFP,61,26596,7.387777777777778,H2,5,0.022114108801415303,485,515
GFP,61,26596,7.387777777777778,H3,10,0.044228217602830605,485,515
GFP,61,26596,7.387777777777778,H4,8,0.03538257408226449,485,515
GFP,61,26596,7.387777777777778,H5,5,0.022114108801415303,485,515
GFP,61,26596,7.387777777777778,H6,9,0.039805395842547546,485,515
GFP,61,26596,7.387777777777778,H7,12,0.05307386112339673,485,515
GFP,61,26596,7.387777777777778,H8,9,0.039805395842547546,485,515
GFP,61,26596,7.387777777777778,H9,10,0.044228217602830605,485,515
GFP,61,26596,7.387777777777778,H10,10,0.044228217602830605,485,515
GFP,61,26596,7.387777777777778,H11,7,0.030959752321981424,485,515
GFP,61,26596,7.387777777777778,H12,11,0.048651039363113664,485,515
GFP,61,26896,7.471111111111111,A1,14,0.06191950464396285,485,515
GFP,61,26896,7.471111111111111,A2,11,0.048651039363113664,485,515
GFP,61,26896,7.471111111111111,A3,6,0.026536930561698365,485,515
GFP,61,26896,7.471111111111111,A4,17,0.07518796992481203,485,515
GFP,61,26896,7.471111111111111,A5,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,A6,7,0.030959752321981424,485,515
GFP,61,26896,7.471111111111111,A7,7,0.030959752321981424,485,515
GFP,61,26896,7.471111111111111,A8,7,0.030959752321981424,485,515
GFP,61,26896,7.471111111111111,A9,0,0.0,485,515
GFP,61,26896,7.471111111111111,A10,7,0.030959752321981424,485,515
GFP,61,26896,7.471111111111111,A11,12,0.05307386112339673,485,515
GFP,61,26896,7.471111111111111,A12,12,0.05307386112339673,485,515
GFP,61,26896,7.471111111111111,B1,13,0.05749668288367979,485,515
GFP,61,26896,7.471111111111111,B2,8,0.03538257408226449,485,515
GFP,61,26896,7.471111111111111,B3,13,0.05749668288367979,485,515
GFP,61,26896,7.471111111111111,B4,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,B5,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,B6,11,0.048651039363113664,485,515
GFP,61,26896,7.471111111111111,B7,7,0.030959752321981424,485,515
GFP,61,26896,7.471111111111111,B8,11,0.048651039363113664,485,515
GFP,61,26896,7.471111111111111,B9,11,0.048651039363113664,485,515
GFP,61,26896,7.471111111111111,B10,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,B11,7,0.030959752321981424,485,515
GFP,61,26896,7.471111111111111,B12,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,C1,16,0.07076514816452897,485,515
GFP,61,26896,7.471111111111111,C2,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,C3,27,0.11941618752764263,485,515
GFP,61,26896,7.471111111111111,C4,9,0.039805395842547546,485,515
GFP,61,26896,7.471111111111111,C5,14,0.06191950464396285,485,515
GFP,61,26896,7.471111111111111,C6,5,0.022114108801415303,485,515
GFP,61,26896,7.471111111111111,C7,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,C8,12,0.05307386112339673,485,515
GFP,61,26896,7.471111111111111,C9,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,C10,14,0.06191950464396285,485,515
GFP,61,26896,7.471111111111111,C11,11,0.048651039363113664,485,515
GFP,61,26896,7.471111111111111,C12,5,0.022114108801415303,485,515
GFP,61,26896,7.471111111111111,D1,24,0.10614772224679346,485,515
GFP,61,26896,7.471111111111111,D2,14,0.06191950464396285,485,515
GFP,61,26896,7.471111111111111,D3,20,0.08845643520566121,485,515
GFP,61,26896,7.471111111111111,D4,21,0.09287925696594428,485,515
GFP,61,26896,7.471111111111111,D5,18,0.07961079168509509,485,515
GFP,61,26896,7.471111111111111,D6,24,0.10614772224679346,485,515
GFP,61,26896,7.471111111111111,D7,24,0.10614772224679346,485,515
GFP,61,26896,7.471111111111111,D8,26,0.11499336576735958,485,515
GFP,61,26896,7.471111111111111,D9,24,0.10614772224679346,485,515
GFP,61,26896,7.471111111111111,D10,25,0.11057054400707651,485,515
GFP,61,26896,7.471111111111111,D11,19,0.08403361344537816,485,515
GFP,61,26896,7.471111111111111,D12,26,0.11499336576735958,485,515
GFP,61,26896,7.471111111111111,E1,23,0.1017249004865104,485,515
GFP,61,26896,7.471111111111111,E2,29,0.12826183104820876,485,515
GFP,61,26896,7.471111111111111,E3,26,0.11499336576735958,485,515
GFP,61,26896,7.471111111111111,E4,23,0.1017249004865104,485,515
GFP,61,26896,7.471111111111111,E5,27,0.11941618752764263,485,515
GFP,61,26896,7.471111111111111,E6,20,0.08845643520566121,485,515
GFP,61,26896,7.471111111111111,E7,21,0.09287925696594428,485,515
GFP,61,26896,7.471111111111111,E8,29,0.12826183104820876,485,515
GFP,61,26896,7.471111111111111,E9,21,0.09287925696594428,485,515
GFP,61,26896,7.471111111111111,E10,28,0.1238390092879257,485,515
GFP,61,26896,7.471111111111111,E11,27,0.11941618752764263,485,515
GFP,61,26896,7.471111111111111,E12,22,0.09730207872622733,485,515
GFP,61,26896,7.471111111111111,F1,6,0.026536930561698365,485,515
GFP,61,26896,7.471111111111111,F2,7,0.030959752321981424,485,515
GFP,61,26896,7.471111111111111,F3,4,0.017691287041132243,485,515
GFP,61,26896,7.471111111111111,F4,6,0.026536930561698365,485,515
GFP,61,26896,7.471111111111111,F5,9,0.039805395842547546,485,515
GFP,61,26896,7.471111111111111,F6,8,0.03538257408226449,485,515
GFP,61,26896,7.471111111111111,F7,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,F8,8,0.03538257408226449,485,515
GFP,61,26896,7.471111111111111,F9,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,F10,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,F11,5,0.022114108801415303,485,515
GFP,61,26896,7.471111111111111,F12,3,0.013268465280849183,485,515
GFP,61,26896,7.471111111111111,G1,9,0.039805395842547546,485,515
GFP,61,26896,7.471111111111111,G2,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,G3,7,0.030959752321981424,485,515
GFP,61,26896,7.471111111111111,G4,5,0.022114108801415303,485,515
GFP,61,26896,7.471111111111111,G5,9,0.039805395842547546,485,515
GFP,61,26896,7.471111111111111,G6,7,0.030959752321981424,485,515
GFP,61,26896,7.471111111111111,G7,6,0.026536930561698365,485,515
GFP,61,26896,7.471111111111111,G8,4,0.017691287041132243,485,515
GFP,61,26896,7.471111111111111,G9,13,0.05749668288367979,485,515
GFP,61,26896,7.471111111111111,G10,11,0.048651039363113664,485,515
GFP,61,26896,7.471111111111111,G11,8,0.03538257408226449,485,515
GFP,61,26896,7.471111111111111,G12,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,H1,6,0.026536930561698365,485,515
GFP,61,26896,7.471111111111111,H2,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,H3,9,0.039805395842547546,485,515
GFP,61,26896,7.471111111111111,H4,15,0.06634232640424591,485,515
GFP,61,26896,7.471111111111111,H5,4,0.017691287041132243,485,515
GFP,61,26896,7.471111111111111,H6,14,0.06191950464396285,485,515
GFP,61,26896,7.471111111111111,H7,8,0.03538257408226449,485,515
GFP,61,26896,7.471111111111111,H8,6,0.026536930561698365,485,515
GFP,61,26896,7.471111111111111,H9,11,0.048651039363113664,485,515
GFP,61,26896,7.471111111111111,H10,10,0.044228217602830605,485,515
GFP,61,26896,7.471111111111111,H11,5,0.022114108801415303,485,515
GFP,61,26896,7.471111111111111,H12,11,0.048651039363113664,485,515
GFP,61,27196,7.554444444444444,A1,11,0.048651039363113664,485,515
GFP,61,27196,7.554444444444444,A2,9,0.039805395842547546,485,515
GFP,61,27196,7.554444444444444,A3,3,0.013268465280849183,485,515
GFP,61,27196,7.554444444444444,A4,7,0.030959752321981424,485,515
GFP,61,27196,7.554444444444444,A5,8,0.03538257408226449,485,515
GFP,61,27196,7.554444444444444,A6,7,0.030959752321981424,485,515
GFP,61,27196,7.554444444444444,A7,7,0.030959752321981424,485,515
GFP,61,27196,7.554444444444444,A8,10,0.044228217602830605,485,515
GFP,61,27196,7.554444444444444,A9,6,0.026536930561698365,485,515
GFP,61,27196,7.554444444444444,A10,9,0.039805395842547546,485,515
GFP,61,27196,7.554444444444444,A11,10,0.044228217602830605,485,515
GFP,61,27196,7.554444444444444,A12,8,0.03538257408226449,485,515
GFP,61,27196,7.554444444444444,B1,11,0.048651039363113664,485,515
GFP,61,27196,7.554444444444444,B2,9,0.039805395842547546,485,515
GFP,61,27196,7.554444444444444,B3,10,0.044228217602830605,485,515
GFP,61,27196,7.554444444444444,B4,12,0.05307386112339673,485,515
GFP,61,27196,7.554444444444444,B5,15,0.06634232640424591,485,515
GFP,61,27196,7.554444444444444,B6,7,0.030959752321981424,485,515
GFP,61,27196,7.554444444444444,B7,12,0.05307386112339673,485,515
GFP,61,27196,7.554444444444444,B8,20,0.08845643520566121,485,515
GFP,61,27196,7.554444444444444,B9,3,0.013268465280849183,485,515
GFP,61,27196,7.554444444444444,B10,7,0.030959752321981424,485,515
GFP,61,27196,7.554444444444444,B11,6,0.026536930561698365,485,515
GFP,61,27196,7.554444444444444,B12,14,0.06191950464396285,485,515
GFP,61,27196,7.554444444444444,C1,9,0.039805395842547546,485,515
GFP,61,27196,7.554444444444444,C2,5,0.022114108801415303,485,515
GFP,61,27196,7.554444444444444,C3,10,0.044228217602830605,485,515
GFP,61,27196,7.554444444444444,C4,7,0.030959752321981424,485,515
GFP,61,27196,7.554444444444444,C5,11,0.048651039363113664,485,515
GFP,61,27196,7.554444444444444,C6,14,0.06191950464396285,485,515
GFP,61,27196,7.554444444444444,C7,13,0.05749668288367979,485,515
GFP,61,27196,7.554444444444444,C8,2,0.008845643520566122,485,515
GFP,61,27196,7.554444444444444,C9,7,0.030959752321981424,485,515
GFP,61,27196,7.554444444444444,C10,12,0.05307386112339673,485,515
GFP,61,27196,7.554444444444444,C11,12,0.05307386112339673,485,515
GFP,61,27196,7.554444444444444,C12,7,0.030959752321981424,485,515
GFP,61,27196,7.554444444444444,D1,21,0.09287925696594428,485,515
GFP,61,27196,7.554444444444444,D2,19,0.08403361344537816,485,515
GFP,61,27196,7.554444444444444,D3,22,0.09730207872622733,485,515
GFP,61,27196,7.554444444444444,D4,19,0.08403361344537816,485,515
GFP,61,27196,7.554444444444444,D5,9,0.039805395842547546,485,515
GFP,61,27196,7.554444444444444,D6,22,0.09730207872622733,485,515
GFP,61,27196,7.554444444444444,D7,25,0.11057054400707651,485,515
GFP,61,27196,7.554444444444444,D8,20,0.08845643520566121,485,515
GFP,61,27196,7.554444444444444,D9,23,0.1017249004865104,485,515
GFP,61,27196,7.554444444444444,D10,25,0.11057054400707651,485,515
GFP,61,27196,7.554444444444444,D11,20,0.08845643520566121,485,515
GFP,61,27196,7.554444444444444,D12,19,0.08403361344537816,485,515
GFP,61,27196,7.554444444444444,E1,25,0.11057054400707651,485,515
GFP,61,27196,7.554444444444444,E2,30,0.13268465280849182,485,515
GFP,61,27196,7.554444444444444,E3,22,0.09730207872622733,485,515
GFP,61,27196,7.554444444444444,E4,24,0.10614772224679346,485,515
GFP,61,27196,7.554444444444444,E5,28,0.1238390092879257,485,515
GFP,61,27196,7.554444444444444,E6,21,0.09287925696594428,485,515
GFP,61,27196,7.554444444444444,E7,30,0.13268465280849182,485,515
