Channel,Gain,Time (sec),Time (hr),Well,AFU,uM,Excitation,Emission
GFP,61,16396,4.554444444,F8,184,0.001627598,485,515
GFP,61,16396,4.554444444,F9,137,0.001211853,485,515
GFP,61,16396,4.554444444,F10,18,0.000159222,485,515
GFP,61,16396,4.554444444,F11,19,0.000168067,485,515
GFP,61,16396,4.554444444,F12,16,0.00014153,485,515
GFP,61,16396,4.554444444,G1,17,0.000150376,485,515
GFP,61,16396,4.554444444,G2,24,0.000212295,485,515
GFP,61,16396,4.554444444,G3,15,0.000132685,485,515
GFP,61,16396,4.554444444,G4,23,0.00020345,485,515
GFP,61,16396,4.554444444,G5,22,0.000194604,485,515
GFP,61,16396,4.554444444,G6,19,0.000168067,485,515
GFP,61,16396,4.554444444,G7,21,0.000185759,485,515
GFP,61,16396,4.554444444,G8,18,0.000159222,485,515
GFP,61,16396,4.554444444,G9,19,0.000168067,485,515
GFP,61,16396,4.554444444,G10,22,0.000194604,485,515
GFP,61,16396,4.554444444,G11,22,0.000194604,485,515
GFP,61,16396,4.554444444,G12,24,0.000212295,485,515
GFP,61,16396,4.554444444,H1,24,0.000212295,485,515
GFP,61,16396,4.554444444,H2,24,0.000212295,485,515
GFP,61,16396,4.554444444,H3,30,0.000265369,485,515
GFP,61,16396,4.554444444,H4,25,0.000221141,485,515
GFP,61,16396,4.554444444,H5,24,0.000212295,485,515
GFP,61,16396,4.554444444,H6,32,0.000283061,485,515
GFP,61,16396,4.554444444,H7,119,0.001052632,485,515
GFP,61,16396,4.554444444,H8,161,0.001424149,485,515
GFP,61,16396,4.554444444,H9,165,0.001459531,485,515
GFP,61,16396,4.554444444,H10,20,0.000176913,485,515
GFP,61,16396,4.554444444,H11,21,0.000185759,485,515
GFP,61,16396,4.554444444,H12,30,0.000265369,485,515
GFP,61,16696,4.637777778,A1,539,0.004767802,485,515
GFP,61,16696,4.637777778,A2,344,0.003042901,485,515
GFP,61,16696,4.637777778,A3,339,0.002998673,485,515
GFP,61,16696,4.637777778,A4,23,0.00020345,485,515
GFP,61,16696,4.637777778,A5,24,0.000212295,485,515
GFP,61,16696,4.637777778,A6,19,0.000168067,485,515
GFP,61,16696,4.637777778,A7,26,0.000229987,485,515
GFP,61,16696,4.637777778,A8,25,0.000221141,485,515
GFP,61,16696,4.637777778,A9,19,0.000168067,485,515
GFP,61,16696,4.637777778,A10,21,0.000185759,485,515
GFP,61,16696,4.637777778,A11,22,0.000194604,485,515
GFP,61,16696,4.637777778,A12,23,0.00020345,485,515
GFP,61,16696,4.637777778,B1,134,0.001185316,485,515
GFP,61,16696,4.637777778,B2,79,0.000698806,485,515
GFP,61,16696,4.637777778,B3,79,0.000698806,485,515
GFP,61,16696,4.637777778,B4,31,0.000274215,485,515
GFP,61,16696,4.637777778,B5,11,9.73E-05,485,515
GFP,61,16696,4.637777778,B6,13,0.000114993,485,515
GFP,61,16696,4.637777778,B7,23,0.00020345,485,515
GFP,61,16696,4.637777778,B8,19,0.000168067,485,515
GFP,61,16696,4.637777778,B9,17,0.000150376,485,515
GFP,61,16696,4.637777778,B10,29,0.000256524,485,515
GFP,61,16696,4.637777778,B11,19,0.000168067,485,515
GFP,61,16696,4.637777778,B12,22,0.000194604,485,515
GFP,61,16696,4.637777778,C1,19,0.000168067,485,515
GFP,61,16696,4.637777778,C2,26,0.000229987,485,515
GFP,61,16696,4.637777778,C3,20,0.000176913,485,515
GFP,61,16696,4.637777778,C4,358,0.00316674,485,515
GFP,61,16696,4.637777778,C5,355,0.003140203,485,515
GFP,61,16696,4.637777778,C6,92,0.000813799,485,515
GFP,61,16696,4.637777778,C7,18,0.000159222,485,515
GFP,61,16696,4.637777778,C8,16,0.00014153,485,515
GFP,61,16696,4.637777778,C9,22,0.000194604,485,515
GFP,61,16696,4.637777778,C10,22,0.000194604,485,515
GFP,61,16696,4.637777778,C11,19,0.000168067,485,515
GFP,61,16696,4.637777778,C12,19,0.000168067,485,515
GFP,61,16696,4.637777778,D1,15,0.000132685,485,515
GFP,61,16696,4.637777778,D2,20,0.000176913,485,515
GFP,61,16696,4.637777778,D3,7,6.19E-05,485,515
GFP,61,16696,4.637777778,D4,147,0.00130031,485,515
GFP,61,16696,4.637777778,D5,146,0.001291464,485,515
GFP,61,16696,4.637777778,D6,169,0.001494914,485,515
GFP,61,16696,4.637777778,D7,24,0.000212295,485,515
GFP,61,16696,4.637777778,D8,21,0.000185759,485,515
GFP,61,16696,4.637777778,D9,18,0.000159222,485,515
GFP,61,16696,4.637777778,D10,13,0.000114993,485,515
GFP,61,16696,4.637777778,D11,27,0.000238832,485,515
GFP,61,16696,4.637777778,D12,20,0.000176913,485,515
GFP,61,16696,4.637777778,E1,18,0.000159222,485,515
GFP,61,16696,4.637777778,E2,17,0.000150376,485,515
GFP,61,16696,4.637777778,E3,23,0.00020345,485,515
GFP,61,16696,4.637777778,E4,197,0.001742592,485,515
GFP,61,16696,4.637777778,E5,93,0.000822645,485,515
GFP,61,16696,4.637777778,E6,201,0.001777974,485,515
GFP,61,16696,4.637777778,E7,22,0.000194604,485,515
GFP,61,16696,4.637777778,E8,17,0.000150376,485,515
GFP,61,16696,4.637777778,E9,20,0.000176913,485,515
GFP,61,16696,4.637777778,E10,16,0.00014153,485,515
GFP,61,16696,4.637777778,E11,20,0.000176913,485,515
GFP,61,16696,4.637777778,E12,20,0.000176913,485,515
GFP,61,16696,4.637777778,F1,22,0.000194604,485,515
GFP,61,16696,4.637777778,F2,22,0.000194604,485,515
GFP,61,16696,4.637777778,F3,22,0.000194604,485,515
GFP,61,16696,4.637777778,F4,30,0.000265369,485,515
GFP,61,16696,4.637777778,F5,19,0.000168067,485,515
GFP,61,16696,4.637777778,F6,23,0.00020345,485,515
GFP,61,16696,4.637777778,F7,128,0.001132242,485,515
GFP,61,16696,4.637777778,F8,188,0.001662981,485,515
GFP,61,16696,4.637777778,F9,142,0.001256081,485,515
GFP,61,16696,4.637777778,F10,21,0.000185759,485,515
GFP,61,16696,4.637777778,F11,22,0.000194604,485,515
GFP,61,16696,4.637777778,F12,35,0.000309598,485,515
GFP,61,16696,4.637777778,G1,21,0.000185759,485,515
GFP,61,16696,4.637777778,G2,16,0.00014153,485,515
GFP,61,16696,4.637777778,G3,31,0.000274215,485,515
GFP,61,16696,4.637777778,G4,20,0.000176913,485,515
GFP,61,16696,4.637777778,G5,16,0.00014153,485,515
GFP,61,16696,4.637777778,G6,21,0.000185759,485,515
GFP,61,16696,4.637777778,G7,19,0.000168067,485,515
GFP,61,16696,4.637777778,G8,18,0.000159222,485,515
GFP,61,16696,4.637777778,G9,21,0.000185759,485,515
GFP,61,16696,4.637777778,G10,27,0.000238832,485,515
GFP,61,16696,4.637777778,G11,22,0.000194604,485,515
GFP,61,16696,4.637777778,G12,20,0.000176913,485,515
GFP,61,16696,4.637777778,H1,21,0.000185759,485,515
GFP,61,16696,4.637777778,H2,24,0.000212295,485,515
GFP,61,16696,4.637777778,H3,30,0.000265369,485,515
GFP,61,16696,4.637777778,H4,28,0.000247678,485,515
GFP,61,16696,4.637777778,H5,19,0.000168067,485,515
GFP,61,16696,4.637777778,H6,24,0.000212295,485,515
GFP,61,16696,4.637777778,H7,130,0.001149934,485,515
GFP,61,16696,4.637777778,H8,154,0.001362229,485,515
GFP,61,16696,4.637777778,H9,174,0.001539142,485,515
GFP,61,16696,4.637777778,H10,27,0.000238832,485,515
GFP,61,16696,4.637777778,H11,35,0.000309598,485,515
GFP,61,16696,4.637777778,H12,27,0.000238832,485,515
GFP,61,16996,4.721111111,A1,562,0.004971252,485,515
GFP,61,16996,4.721111111,A2,370,0.003272888,485,515
GFP,61,16996,4.721111111,A3,346,0.003060593,485,515
GFP,61,16996,4.721111111,A4,26,0.000229987,485,515
GFP,61,16996,4.721111111,A5,25,0.000221141,485,515
GFP,61,16996,4.721111111,A6,24,0.000212295,485,515
GFP,61,16996,4.721111111,A7,25,0.000221141,485,515
GFP,61,16996,4.721111111,A8,25,0.000221141,485,515
GFP,61,16996,4.721111111,A9,23,0.00020345,485,515
GFP,61,16996,4.721111111,A10,18,0.000159222,485,515
GFP,61,16996,4.721111111,A11,23,0.00020345,485,515
GFP,61,16996,4.721111111,A12,23,0.00020345,485,515
GFP,61,16996,4.721111111,B1,126,0.001114551,485,515
GFP,61,16996,4.721111111,B2,84,0.000743034,485,515
GFP,61,16996,4.721111111,B3,91,0.000804954,485,515
GFP,61,16996,4.721111111,B4,28,0.000247678,485,515
GFP,61,16996,4.721111111,B5,27,0.000238832,485,515
GFP,61,16996,4.721111111,B6,28,0.000247678,485,515
GFP,61,16996,4.721111111,B7,23,0.00020345,485,515
GFP,61,16996,4.721111111,B8,17,0.000150376,485,515
GFP,61,16996,4.721111111,B9,20,0.000176913,485,515
GFP,61,16996,4.721111111,B10,24,0.000212295,485,515
GFP,61,16996,4.721111111,B11,16,0.00014153,485,515
GFP,61,16996,4.721111111,B12,18,0.000159222,485,515
GFP,61,16996,4.721111111,C1,26,0.000229987,485,515
GFP,61,16996,4.721111111,C2,25,0.000221141,485,515
GFP,61,16996,4.721111111,C3,21,0.000185759,485,515
GFP,61,16996,4.721111111,C4,361,0.003193277,485,515
GFP,61,16996,4.721111111,C5,358,0.00316674,485,515
GFP,61,16996,4.721111111,C6,88,0.000778417,485,515
GFP,61,16996,4.721111111,C7,27,0.000238832,485,515
GFP,61,16996,4.721111111,C8,23,0.00020345,485,515
GFP,61,16996,4.721111111,C9,22,0.000194604,485,515
GFP,61,16996,4.721111111,C10,25,0.000221141,485,515
GFP,61,16996,4.721111111,C11,22,0.000194604,485,515
GFP,61,16996,4.721111111,C12,18,0.000159222,485,515
GFP,61,16996,4.721111111,D1,24,0.000212295,485,515
GFP,61,16996,4.721111111,D2,23,0.00020345,485,515
GFP,61,16996,4.721111111,D3,22,0.000194604,485,515
GFP,61,16996,4.721111111,D4,161,0.001424149,485,515
GFP,61,16996,4.721111111,D5,149,0.001318001,485,515
GFP,61,16996,4.721111111,D6,159,0.001406457,485,515
GFP,61,16996,4.721111111,D7,23,0.00020345,485,515
GFP,61,16996,4.721111111,D8,23,0.00020345,485,515
GFP,61,16996,4.721111111,D9,20,0.000176913,485,515
GFP,61,16996,4.721111111,D10,22,0.000194604,485,515
GFP,61,16996,4.721111111,D11,13,0.000114993,485,515
GFP,61,16996,4.721111111,D12,22,0.000194604,485,515
GFP,61,16996,4.721111111,E1,19,0.000168067,485,515
GFP,61,16996,4.721111111,E2,21,0.000185759,485,515
GFP,61,16996,4.721111111,E3,19,0.000168067,485,515
GFP,61,16996,4.721111111,E4,208,0.001839894,485,515
GFP,61,16996,4.721111111,E5,109,0.000964175,485,515
GFP,61,16996,4.721111111,E6,207,0.001831048,485,515
GFP,61,16996,4.721111111,E7,27,0.000238832,485,515
GFP,61,16996,4.721111111,E8,20,0.000176913,485,515
GFP,61,16996,4.721111111,E9,24,0.000212295,485,515
GFP,61,16996,4.721111111,E10,27,0.000238832,485,515
GFP,61,16996,4.721111111,E11,18,0.000159222,485,515
GFP,61,16996,4.721111111,E12,20,0.000176913,485,515
GFP,61,16996,4.721111111,F1,23,0.00020345,485,515
GFP,61,16996,4.721111111,F2,24,0.000212295,485,515
GFP,61,16996,4.721111111,F3,20,0.000176913,485,515
GFP,61,16996,4.721111111,F4,21,0.000185759,485,515
GFP,61,16996,4.721111111,F5,24,0.000212295,485,515
GFP,61,16996,4.721111111,F6,19,0.000168067,485,515
GFP,61,16996,4.721111111,F7,133,0.001176471,485,515
GFP,61,16996,4.721111111,F8,207,0.001831048,485,515
GFP,61,16996,4.721111111,F9,159,0.001406457,485,515
GFP,61,16996,4.721111111,F10,17,0.000150376,485,515
GFP,61,16996,4.721111111,F11,20,0.000176913,485,515
GFP,61,16996,4.721111111,F12,21,0.000185759,485,515
GFP,61,16996,4.721111111,G1,22,0.000194604,485,515
GFP,61,16996,4.721111111,G2,18,0.000159222,485,515
GFP,61,16996,4.721111111,G3,22,0.000194604,485,515
GFP,61,16996,4.721111111,G4,31,0.000274215,485,515
GFP,61,16996,4.721111111,G5,24,0.000212295,485,515
GFP,61,16996,4.721111111,G6,25,0.000221141,485,515
GFP,61,16996,4.721111111,G7,16,0.00014153,485,515
GFP,61,16996,4.721111111,G8,20,0.000176913,485,515
GFP,61,16996,4.721111111,G9,23,0.00020345,485,515
GFP,61,16996,4.721111111,G10,19,0.000168067,485,515
GFP,61,16996,4.721111111,G11,5,4.42E-05,485,515
GFP,61,16996,4.721111111,G12,24,0.000212295,485,515
GFP,61,16996,4.721111111,H1,25,0.000221141,485,515
GFP,61,16996,4.721111111,H2,27,0.000238832,485,515
GFP,61,16996,4.721111111,H3,28,0.000247678,485,515
GFP,61,16996,4.721111111,H4,32,0.000283061,485,515
GFP,61,16996,4.721111111,H5,28,0.000247678,485,515
GFP,61,16996,4.721111111,H6,28,0.000247678,485,515
GFP,61,16996,4.721111111,H7,137,0.001211853,485,515
GFP,61,16996,4.721111111,H8,163,0.00144184,485,515
GFP,61,16996,4.721111111,H9,187,0.001654135,485,515
GFP,61,16996,4.721111111,H10,24,0.000212295,485,515
GFP,61,16996,4.721111111,H11,22,0.000194604,485,515
GFP,61,16996,4.721111111,H12,31,0.000274215,485,515
GFP,61,17296,4.804444444,A1,583,0.00515701,485,515
GFP,61,17296,4.804444444,A2,385,0.003405573,485,515
GFP,61,17296,4.804444444,A3,363,0.003210969,485,515
GFP,61,17296,4.804444444,A4,28,0.000247678,485,515
GFP,61,17296,4.804444444,A5,28,0.000247678,485,515
GFP,61,17296,4.804444444,A6,22,0.000194604,485,515
GFP,61,17296,4.804444444,A7,22,0.000194604,485,515
GFP,61,17296,4.804444444,A8,22,0.000194604,485,515
GFP,61,17296,4.804444444,A9,25,0.000221141,485,515
GFP,61,17296,4.804444444,A10,23,0.00020345,485,515
GFP,61,17296,4.804444444,A11,17,0.000150376,485,515
GFP,61,17296,4.804444444,A12,21,0.000185759,485,515
GFP,61,17296,4.804444444,B1,128,0.001132242,485,515
GFP,61,17296,4.804444444,B2,91,0.000804954,485,515
GFP,61,17296,4.804444444,B3,90,0.000796108,485,515
GFP,61,17296,4.804444444,B4,24,0.000212295,485,515
GFP,61,17296,4.804444444,B5,30,0.000265369,485,515
GFP,61,17296,4.804444444,B6,24,0.000212295,485,515
GFP,61,17296,4.804444444,B7,21,0.000185759,485,515
GFP,61,17296,4.804444444,B8,19,0.000168067,485,515
GFP,61,17296,4.804444444,B9,21,0.000185759,485,515
GFP,61,17296,4.804444444,B10,22,0.000194604,485,515
GFP,61,17296,4.804444444,B11,22,0.000194604,485,515
GFP,61,17296,4.804444444,B12,20,0.000176913,485,515
GFP,61,17296,4.804444444,C1,24,0.000212295,485,515
GFP,61,17296,4.804444444,C2,20,0.000176913,485,515
GFP,61,17296,4.804444444,C3,28,0.000247678,485,515
GFP,61,17296,4.804444444,C4,364,0.003219814,485,515
GFP,61,17296,4.804444444,C5,364,0.003219814,485,515
GFP,61,17296,4.804444444,C6,91,0.000804954,485,515
GFP,61,17296,4.804444444,C7,21,0.000185759,485,515
GFP,61,17296,4.804444444,C8,19,0.000168067,485,515
GFP,61,17296,4.804444444,C9,18,0.000159222,485,515
GFP,61,17296,4.804444444,C10,23,0.00020345,485,515
GFP,61,17296,4.804444444,C11,22,0.000194604,485,515
GFP,61,17296,4.804444444,C12,24,0.000212295,485,515
GFP,61,17296,4.804444444,D1,19,0.000168067,485,515
GFP,61,17296,4.804444444,D2,17,0.000150376,485,515
GFP,61,17296,4.804444444,D3,25,0.000221141,485,515
GFP,61,17296,4.804444444,D4,156,0.00137992,485,515
GFP,61,17296,4.804444444,D5,160,0.001415303,485,515
GFP,61,17296,4.804444444,D6,167,0.001477222,485,515
GFP,61,17296,4.804444444,D7,20,0.000176913,485,515
GFP,61,17296,4.804444444,D8,20,0.000176913,485,515
GFP,61,17296,4.804444444,D9,21,0.000185759,485,515
GFP,61,17296,4.804444444,D10,20,0.000176913,485,515
GFP,61,17296,4.804444444,D11,24,0.000212295,485,515
GFP,61,17296,4.804444444,D12,16,0.00014153,485,515
GFP,61,17296,4.804444444,E1,19,0.000168067,485,515
GFP,61,17296,4.804444444,E2,18,0.000159222,485,515
GFP,61,17296,4.804444444,E3,24,0.000212295,485,515
GFP,61,17296,4.804444444,E4,216,0.001910659,485,515
GFP,61,17296,4.804444444,E5,103,0.000911101,485,515
GFP,61,17296,4.804444444,E6,233,0.002061035,485,515
GFP,61,17296,4.804444444,E7,20,0.000176913,485,515
GFP,61,17296,4.804444444,E8,19,0.000168067,485,515
GFP,61,17296,4.804444444,E9,23,0.00020345,485,515
GFP,61,17296,4.804444444,E10,18,0.000159222,485,515
GFP,61,17296,4.804444444,E11,23,0.00020345,485,515
GFP,61,17296,4.804444444,E12,22,0.000194604,485,515
GFP,61,17296,4.804444444,F1,24,0.000212295,485,515
GFP,61,17296,4.804444444,F2,18,0.000159222,485,515
GFP,61,17296,4.804444444,F3,20,0.000176913,485,515
GFP,61,17296,4.804444444,F4,22,0.000194604,485,515
GFP,61,17296,4.804444444,F5,20,0.000176913,485,515
GFP,61,17296,4.804444444,F6,25,0.000221141,485,515
GFP,61,17296,4.804444444,F7,146,0.001291464,485,515
GFP,61,17296,4.804444444,F8,219,0.001937196,485,515
GFP,61,17296,4.804444444,F9,149,0.001318001,485,515
GFP,61,17296,4.804444444,F10,18,0.000159222,485,515
GFP,61,17296,4.804444444,F11,20,0.000176913,485,515
GFP,61,17296,4.804444444,F12,21,0.000185759,485,515
GFP,61,17296,4.804444444,G1,19,0.000168067,485,515
GFP,61,17296,4.804444444,G2,20,0.000176913,485,515
GFP,61,17296,4.804444444,G3,21,0.000185759,485,515
GFP,61,17296,4.804444444,G4,24,0.000212295,485,515
GFP,61,17296,4.804444444,G5,24,0.000212295,485,515
GFP,61,17296,4.804444444,G6,26,0.000229987,485,515
GFP,61,17296,4.804444444,G7,18,0.000159222,485,515
GFP,61,17296,4.804444444,G8,26,0.000229987,485,515
GFP,61,17296,4.804444444,G9,21,0.000185759,485,515
GFP,61,17296,4.804444444,G10,23,0.00020345,485,515
GFP,61,17296,4.804444444,G11,22,0.000194604,485,515
GFP,61,17296,4.804444444,G12,23,0.00020345,485,515
GFP,61,17296,4.804444444,H1,23,0.00020345,485,515
GFP,61,17296,4.804444444,H2,19,0.000168067,485,515
GFP,61,17296,4.804444444,H3,30,0.000265369,485,515
GFP,61,17296,4.804444444,H4,24,0.000212295,485,515
GFP,61,17296,4.804444444,H5,29,0.000256524,485,515
GFP,61,17296,4.804444444,H6,25,0.000221141,485,515
GFP,61,17296,4.804444444,H7,144,0.001273773,485,515
GFP,61,17296,4.804444444,H8,171,0.001512605,485,515
GFP,61,17296,4.804444444,H9,195,0.0017249,485,515
GFP,61,17296,4.804444444,H10,31,0.000274215,485,515
GFP,61,17296,4.804444444,H11,25,0.000221141,485,515
GFP,61,17296,4.804444444,H12,31,0.000274215,485,515
GFP,61,17596,4.887777778,A1,602,0.005325077,485,515
GFP,61,17596,4.887777778,A2,393,0.003476338,485,515
GFP,61,17596,4.887777778,A3,386,0.003414418,485,515
GFP,61,17596,4.887777778,A4,21,0.000185759,485,515
GFP,61,17596,4.887777778,A5,27,0.000238832,485,515
GFP,61,17596,4.887777778,A6,24,0.000212295,485,515
GFP,61,17596,4.887777778,A7,25,0.000221141,485,515
GFP,61,17596,4.887777778,A8,24,0.000212295,485,515
GFP,61,17596,4.887777778,A9,24,0.000212295,485,515
GFP,61,17596,4.887777778,A10,20,0.000176913,485,515
GFP,61,17596,4.887777778,A11,27,0.000238832,485,515
GFP,61,17596,4.887777778,A12,24,0.000212295,485,515
GFP,61,17596,4.887777778,B1,138,0.001220699,485,515
GFP,61,17596,4.887777778,B2,87,0.000769571,485,515
GFP,61,17596,4.887777778,B3,96,0.000849182,485,515
GFP,61,17596,4.887777778,B4,18,0.000159222,485,515
GFP,61,17596,4.887777778,B5,24,0.000212295,485,515
GFP,61,17596,4.887777778,B6,18,0.000159222,485,515
GFP,61,17596,4.887777778,B7,18,0.000159222,485,515
GFP,61,17596,4.887777778,B8,22,0.000194604,485,515
GFP,61,17596,4.887777778,B9,21,0.000185759,485,515
GFP,61,17596,4.887777778,B10,28,0.000247678,485,515
GFP,61,17596,4.887777778,B11,19,0.000168067,485,515
GFP,61,17596,4.887777778,B12,28,0.000247678,485,515
GFP,61,17596,4.887777778,C1,22,0.000194604,485,515
GFP,61,17596,4.887777778,C2,22,0.000194604,485,515
GFP,61,17596,4.887777778,C3,20,0.000176913,485,515
GFP,61,17596,4.887777778,C4,383,0.003387881,485,515
GFP,61,17596,4.887777778,C5,379,0.003352499,485,515
GFP,61,17596,4.887777778,C6,101,0.00089341,485,515
GFP,61,17596,4.887777778,C7,21,0.000185759,485,515
GFP,61,17596,4.887777778,C8,23,0.00020345,485,515
GFP,61,17596,4.887777778,C9,20,0.000176913,485,515
GFP,61,17596,4.887777778,C10,22,0.000194604,485,515
GFP,61,17596,4.887777778,C11,24,0.000212295,485,515
GFP,61,17596,4.887777778,C12,30,0.000265369,485,515
GFP,61,17596,4.887777778,D1,24,0.000212295,485,515
GFP,61,17596,4.887777778,D2,21,0.000185759,485,515
GFP,61,17596,4.887777778,D3,25,0.000221141,485,515
GFP,61,17596,4.887777778,D4,171,0.001512605,485,515
GFP,61,17596,4.887777778,D5,159,0.001406457,485,515
GFP,61,17596,4.887777778,D6,175,0.001547988,485,515
GFP,61,17596,4.887777778,D7,20,0.000176913,485,515
GFP,61,17596,4.887777778,D8,25,0.000221141,485,515
GFP,61,17596,4.887777778,D9,21,0.000185759,485,515
GFP,61,17596,4.887777778,D10,22,0.000194604,485,515
GFP,61,17596,4.887777778,D11,19,0.000168067,485,515
GFP,61,17596,4.887777778,D12,19,0.000168067,485,515
GFP,61,17596,4.887777778,E1,19,0.000168067,485,515
GFP,61,17596,4.887777778,E2,22,0.000194604,485,515
GFP,61,17596,4.887777778,E3,19,0.000168067,485,515
GFP,61,17596,4.887777778,E4,223,0.001972579,485,515
GFP,61,17596,4.887777778,E5,112,0.000990712,485,515
GFP,61,17596,4.887777778,E6,227,0.002007961,485,515
GFP,61,17596,4.887777778,E7,24,0.000212295,485,515
GFP,61,17596,4.887777778,E8,20,0.000176913,485,515
GFP,61,17596,4.887777778,E9,24,0.000212295,485,515
GFP,61,17596,4.887777778,E10,20,0.000176913,485,515
GFP,61,17596,4.887777778,E11,17,0.000150376,485,515
GFP,61,17596,4.887777778,E12,23,0.00020345,485,515
GFP,61,17596,4.887777778,F1,17,0.000150376,485,515
GFP,61,17596,4.887777778,F2,13,0.000114993,485,515
GFP,61,17596,4.887777778,F3,23,0.00020345,485,515
GFP,61,17596,4.887777778,F4,20,0.000176913,485,515
GFP,61,17596,4.887777778,F5,22,0.000194604,485,515
GFP,61,17596,4.887777778,F6,21,0.000185759,485,515
GFP,61,17596,4.887777778,F7,152,0.001344538,485,515
GFP,61,17596,4.887777778,F8,225,0.00199027,485,515
GFP,61,17596,4.887777778,F9,161,0.001424149,485,515
GFP,61,17596,4.887777778,F10,16,0.00014153,485,515
GFP,61,17596,4.887777778,F11,21,0.000185759,485,515
GFP,61,17596,4.887777778,F12,23,0.00020345,485,515
GFP,61,17596,4.887777778,G1,20,0.000176913,485,515
GFP,61,17596,4.887777778,G2,23,0.00020345,485,515
GFP,61,17596,4.887777778,G3,22,0.000194604,485,515
GFP,61,17596,4.887777778,G4,22,0.000194604,485,515
GFP,61,17596,4.887777778,G5,20,0.000176913,485,515
GFP,61,17596,4.887777778,G6,22,0.000194604,485,515
GFP,61,17596,4.887777778,G7,21,0.000185759,485,515
GFP,61,17596,4.887777778,G8,27,0.000238832,485,515
GFP,61,17596,4.887777778,G9,21,0.000185759,485,515
GFP,61,17596,4.887777778,G10,21,0.000185759,485,515
GFP,61,17596,4.887777778,G11,24,0.000212295,485,515
GFP,61,17596,4.887777778,G12,19,0.000168067,485,515
GFP,61,17596,4.887777778,H1,27,0.000238832,485,515
GFP,61,17596,4.887777778,H2,27,0.000238832,485,515
GFP,61,17596,4.887777778,H3,34,0.000300752,485,515
GFP,61,17596,4.887777778,H4,29,0.000256524,485,515
GFP,61,17596,4.887777778,H5,28,0.000247678,485,515
GFP,61,17596,4.887777778,H6,34,0.000300752,485,515
GFP,61,17596,4.887777778,H7,147,0.00130031,485,515
GFP,61,17596,4.887777778,H8,176,0.001556833,485,515
GFP,61,17596,4.887777778,H9,217,0.001919505,485,515
GFP,61,17596,4.887777778,H10,27,0.000238832,485,515
GFP,61,17596,4.887777778,H11,31,0.000274215,485,515
GFP,61,17596,4.887777778,H12,37,0.000327289,485,515
GFP,61,17896,4.971111111,A1,630,0.005572755,485,515
GFP,61,17896,4.971111111,A2,410,0.003626714,485,515
GFP,61,17896,4.971111111,A3,393,0.003476338,485,515
GFP,61,17896,4.971111111,A4,29,0.000256524,485,515
GFP,61,17896,4.971111111,A5,24,0.000212295,485,515
GFP,61,17896,4.971111111,A6,28,0.000247678,485,515
GFP,61,17896,4.971111111,A7,22,0.000194604,485,515
GFP,61,17896,4.971111111,A8,22,0.000194604,485,515
GFP,61,17896,4.971111111,A9,25,0.000221141,485,515
GFP,61,17896,4.971111111,A10,25,0.000221141,485,515
GFP,61,17896,4.971111111,A11,27,0.000238832,485,515
GFP,61,17896,4.971111111,A12,21,0.000185759,485,515
GFP,61,17896,4.971111111,B1,143,0.001264927,485,515
GFP,61,17896,4.971111111,B2,103,0.000911101,485,515
GFP,61,17896,4.971111111,B3,99,0.000875719,485,515
GFP,61,17896,4.971111111,B4,24,0.000212295,485,515
GFP,61,17896,4.971111111,B5,21,0.000185759,485,515
GFP,61,17896,4.971111111,B6,36,0.000318443,485,515
GFP,61,17896,4.971111111,B7,29,0.000256524,485,515
GFP,61,17896,4.971111111,B8,19,0.000168067,485,515
GFP,61,17896,4.971111111,B9,17,0.000150376,485,515
GFP,61,17896,4.971111111,B10,27,0.000238832,485,515
GFP,61,17896,4.971111111,B11,17,0.000150376,485,515
GFP,61,17896,4.971111111,B12,17,0.000150376,485,515
GFP,61,17896,4.971111111,C1,21,0.000185759,485,515
GFP,61,17896,4.971111111,C2,23,0.00020345,485,515
GFP,61,17896,4.971111111,C3,21,0.000185759,485,515
GFP,61,17896,4.971111111,C4,393,0.003476338,485,515
GFP,61,17896,4.971111111,C5,381,0.00337019,485,515
GFP,61,17896,4.971111111,C6,101,0.00089341,485,515
GFP,61,17896,4.971111111,C7,25,0.000221141,485,515
GFP,61,17896,4.971111111,C8,31,0.000274215,485,515
GFP,61,17896,4.971111111,C9,23,0.00020345,485,515
GFP,61,17896,4.971111111,C10,27,0.000238832,485,515
GFP,61,17896,4.971111111,C11,25,0.000221141,485,515
GFP,61,17896,4.971111111,C12,28,0.000247678,485,515
GFP,61,17896,4.971111111,D1,26,0.000229987,485,515
GFP,61,17896,4.971111111,D2,22,0.000194604,485,515
GFP,61,17896,4.971111111,D3,24,0.000212295,485,515
GFP,61,17896,4.971111111,D4,167,0.001477222,485,515
GFP,61,17896,4.971111111,D5,161,0.001424149,485,515
GFP,61,17896,4.971111111,D6,176,0.001556833,485,515
GFP,61,17896,4.971111111,D7,18,0.000159222,485,515
GFP,61,17896,4.971111111,D8,21,0.000185759,485,515
GFP,61,17896,4.971111111,D9,34,0.000300752,485,515
GFP,61,17896,4.971111111,D10,20,0.000176913,485,515
GFP,61,17896,4.971111111,D11,23,0.00020345,485,515
GFP,61,17896,4.971111111,D12,19,0.000168067,485,515
GFP,61,17896,4.971111111,E1,18,0.000159222,485,515
GFP,61,17896,4.971111111,E2,24,0.000212295,485,515
GFP,61,17896,4.971111111,E3,21,0.000185759,485,515
GFP,61,17896,4.971111111,E4,231,0.002043344,485,515
